Grade;first_exam;second_exam;total;exam_year;exam_semester;exam_number;course;degree
1,3;2;2;4;2017;Sommersemester;333222002;Bankmanagement;Bachelor
1,7;4;1;5;2017;Sommersemester;333222002;Bankmanagement;Bachelor
2,0;2;4;6;2017;Sommersemester;333222002;Bankmanagement;Bachelor
2,3;2;5;7;2017;Sommersemester;333222002;Bankmanagement;Bachelor
2,7;6;0;6;2017;Sommersemester;333222002;Bankmanagement;Bachelor
3,0;1;3;4;2017;Sommersemester;333222002;Bankmanagement;Bachelor
3,3;5;3;8;2017;Sommersemester;333222002;Bankmanagement;Bachelor
3,7;2;1;3;2017;Sommersemester;333222002;Bankmanagement;Bachelor
4,0;3;1;4;2017;Sommersemester;333222002;Bankmanagement;Bachelor
5,0;9;15;24;2017;Sommersemester;333222002;Bankmanagement;Bachelor
1,0;2;1;3;2017;Sommersemester;333221026;Collective Choice;Bachelor
1,3;2;0;2;2017;Sommersemester;333221026;Collective Choice;Bachelor
1,7;1;2;3;2017;Sommersemester;333221026;Collective Choice;Bachelor
2,0;3;1;4;2017;Sommersemester;333221026;Collective Choice;Bachelor
2,3;1;2;3;2017;Sommersemester;333221026;Collective Choice;Bachelor
2,7;3;1;4;2017;Sommersemester;333221026;Collective Choice;Bachelor
3,0;0;0;0;2017;Sommersemester;333221026;Collective Choice;Bachelor
3,3;0;2;2;2017;Sommersemester;333221026;Collective Choice;Bachelor
3,7;0;2;2;2017;Sommersemester;333221026;Collective Choice;Bachelor
4,0;0;1;1;2017;Sommersemester;333221026;Collective Choice;Bachelor
5,0;8;8;16;2017;Sommersemester;333221026;Collective Choice;Bachelor
1,0;3;;3;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
1,3;4;;4;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
1,7;2;;2;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
2,0;4;;4;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
2,3;4;;4;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
2,7;1;;1;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
3,0;0;;0;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
3,3;1;;1;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
3,7;0;;0;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
4,0;1;;1;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
5,0;2;;2;2017;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
1,0;7;3;10;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
1,3;6;2;8;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
1,7;3;5;8;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
2,0;6;4;10;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
2,3;10;9;19;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
2,7;9;9;18;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
3,0;13;15;28;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
3,3;11;9;20;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
3,7;22;6;28;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
4,0;16;16;32;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
5,0;62;47;109;2017;Sommersemester;333210013;Finanzmärkte und -institutionen;Bachelor
1,0;12;0;12;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
1,3;12;1;13;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
1,7;15;0;15;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
2,0;10;3;13;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
2,3;18;0;18;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
2,7;16;3;19;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
3,0;19;3;22;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
3,3;36;2;38;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
3,7;18;4;22;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
4,0;32;6;38;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
5,0;58;47;105;2017;Sommersemester;333210004;Grundzüge der BWL: Investition und Finanzierung;Bachelor
1,0;4;4;8;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
1,3;6;9;15;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
1,7;9;8;17;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
2,0;2;10;12;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
2,3;8;8;16;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
2,7;7;5;12;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
3,0;10;6;16;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
3,3;11;10;21;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
3,7;8;7;15;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
4,0;15;13;28;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
5,0;41;73;114;2017;Sommersemester;333210006;Grundzüge der Statistik B;Bachelor
1,0;1;1;2;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
1,3;3;3;6;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
1,7;2;0;2;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
2,0;1;1;2;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
2,3;6;0;6;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
2,7;6;3;9;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
3,0;1;8;9;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
3,3;6;6;12;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
3,7;10;9;19;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
4,0;7;8;15;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
5,0;30;12;42;2017;Sommersemester;333210000;Grundzüge der Volkswirtschaftslehre;Bachelor
1,0;0;0;0;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
1,3;0;0;0;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
1,7;2;0;2;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
2,0;2;1;3;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
2,3;1;0;1;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
2,7;2;4;6;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
3,0;0;2;2;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
3,3;1;2;3;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
3,7;2;2;4;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
4,0;1;0;1;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
5,0;3;1;4;2017;Sommersemester;333210002;Grundzüge der VWL: Einführung in die Makroökonomik;Bachelor
1,0;1;0;1;2017;Sommersemester;333221021;Health Economics;Bachelor
1,3;2;2;4;2017;Sommersemester;333221021;Health Economics;Bachelor
1,7;1;2;3;2017;Sommersemester;333221021;Health Economics;Bachelor
2,0;3;2;5;2017;Sommersemester;333221021;Health Economics;Bachelor
2,3;0;0;0;2017;Sommersemester;333221021;Health Economics;Bachelor
2,7;4;0;4;2017;Sommersemester;333221021;Health Economics;Bachelor
3,0;3;1;4;2017;Sommersemester;333221021;Health Economics;Bachelor
3,3;2;1;3;2017;Sommersemester;333221021;Health Economics;Bachelor
3,7;0;2;2;2017;Sommersemester;333221021;Health Economics;Bachelor
4,0;0;3;3;2017;Sommersemester;333221021;Health Economics;Bachelor
5,0;4;6;10;2017;Sommersemester;333221021;Health Economics;Bachelor
1,0;5;2;7;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
1,3;3;0;3;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
1,7;2;1;3;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
2,0;2;2;4;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
2,3;2;1;3;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
2,7;4;0;4;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
3,0;2;1;3;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
3,3;1;0;1;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
3,7;0;1;1;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
4,0;1;0;1;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
5,0;10;3;13;2017;Sommersemester;333221007;Industrieökonomik;Bachelor
1,0;7;2;9;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
1,3;3;0;3;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
1,7;2;3;5;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
2,0;3;3;6;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
2,3;1;0;1;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
2,7;1;1;2;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
3,0;0;1;1;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
3,3;0;1;1;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
3,7;0;0;0;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
4,0;1;2;3;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
5,0;3;1;4;2017;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
1,0;9;5;14;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
1,3;4;3;7;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
1,7;9;1;10;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
2,0;10;3;13;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
2,3;14;6;20;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
2,7;15;8;23;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
3,0;15;9;24;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
3,3;9;11;20;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
3,7;9;9;18;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
4,0;10;22;32;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
5,0;13;36;49;2017;Sommersemester;333210012;Makroökonomik B;Bachelor
1,0;3;3;6;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
1,3;1;0;1;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
1,7;2;0;2;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
2,0;4;0;4;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
2,3;2;2;4;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
2,7;2;0;2;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
3,0;2;0;2;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
3,3;0;0;0;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
3,7;0;0;0;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
4,0;2;0;2;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
5,0;12;10;22;2017;Sommersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A;Bachelor
1,0;8;3;11;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
1,3;6;1;7;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
1,7;2;2;4;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
2,0;4;2;6;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
2,3;2;3;5;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
2,7;6;4;10;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
3,0;1;2;3;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
3,3;3;7;10;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
3,7;9;9;18;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
4,0;7;6;13;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
5,0;31;20;51;2017;Sommersemester;333210014;Mathematische Methoden für Wirtschaftswissenschaftler B;Bachelor
1,0;4;1;5;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
1,3;4;1;5;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
1,7;8;1;9;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
2,0;8;3;11;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
2,3;17;1;18;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
2,7;25;2;27;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
3,0;25;2;27;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
3,3;28;2;30;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
3,7;16;3;19;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
4,0;27;4;31;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
5,0;83;25;108;2017;Sommersemester;333210009;Mikroökonomik A;Bachelor
1,0;2;0;2;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
1,3;0;1;1;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
1,7;0;1;1;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
2,0;1;1;2;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
2,3;0;0;0;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
2,7;2;0;2;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
3,0;1;1;2;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
3,3;0;0;0;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
3,7;0;1;1;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
4,0;0;0;0;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
5,0;5;4;9;2017;Sommersemester;333223006;Nichtparametrische Statistik;Bachelor
1,0;2;1;3;2017;Sommersemester;333222004;Personalökonomik;Bachelor
1,3;5;0;5;2017;Sommersemester;333222004;Personalökonomik;Bachelor
1,7;4;1;5;2017;Sommersemester;333222004;Personalökonomik;Bachelor
2,0;2;0;2;2017;Sommersemester;333222004;Personalökonomik;Bachelor
2,3;3;2;5;2017;Sommersemester;333222004;Personalökonomik;Bachelor
2,7;2;0;2;2017;Sommersemester;333222004;Personalökonomik;Bachelor
3,0;4;0;4;2017;Sommersemester;333222004;Personalökonomik;Bachelor
3,3;4;4;8;2017;Sommersemester;333222004;Personalökonomik;Bachelor
3,7;4;3;7;2017;Sommersemester;333222004;Personalökonomik;Bachelor
4,0;1;2;3;2017;Sommersemester;333222004;Personalökonomik;Bachelor
5,0;11;19;30;2017;Sommersemester;333222004;Personalökonomik;Bachelor
1,0;5;1;6;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
1,3;1;2;3;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
1,7;2;0;2;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
2,0;3;0;3;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
2,3;1;3;4;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
2,7;1;2;3;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
3,0;2;0;2;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
3,3;2;2;4;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
3,7;1;3;4;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
4,0;4;3;7;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
5,0;15;15;30;2017;Sommersemester;333222006;Unternehmensplanung;Bachelor
1,0;1;3;4;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
1,3;1;7;8;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
1,7;4;4;8;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
2,0;2;0;2;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
2,3;6;1;7;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
2,7;3;2;5;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
3,0;5;2;7;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
3,3;5;5;10;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
3,7;1;2;3;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
4,0;1;8;9;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
5,0;19;24;43;2017;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
1,0;0;0;0;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
1,3;2;0;2;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
1,7;2;1;3;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
2,0;3;0;3;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
2,3;1;3;4;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
2,7;0;0;0;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
3,0;4;2;6;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
3,3;1;3;4;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
3,7;5;0;5;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
4,0;2;1;3;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
5,0;12;14;26;2017;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
1,0;21;;21;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
1,3;19;;19;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
1,7;31;;31;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
2,0;19;;19;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
2,3;6;;6;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
2,7;1;;1;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
3,0;6;;6;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
3,3;1;;1;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
3,7;1;;1;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
4,0;0;;0;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
5,0;7;;7;2017;Sommersemester;333210050;Wissenschaftliches Arbeiten;Bachelor
1,0;2;1;3;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
1,3;1;0;1;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
1,7;0;0;0;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
2,0;0;0;0;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
2,3;2;2;4;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
2,7;0;0;0;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
3,0;0;1;1;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
3,3;0;0;0;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
3,7;1;2;3;2017;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
